"lemma","tense","subject","variant","form","preference"
"impartir","futuro","él, ella","","impartirá","0"
"impartir","futuro","nosotros, nosotras","","impartiremos","0"
"impartir","futuro","vosotros, vosotras","","impartiréis","0"
"impartir","futuro","ellos, ellas","","impartirán","0"
"impartir","condicional","tú","","impartirías","0"
"impartir","condicional","él, ella","","impartiría","0"
"impartir","condicional","nosotros, nosotras","","impartiríamos","0"
"impartir","condicional","vosotros, vosotras","","impartiríais","0"
"impartir","condicional","ellos, ellas","","impartirían","0"
"impartir","subjuntivo presente","tú","","impartas","0"
"impartir","subjuntivo presente","él, ella","","imparta","0"
"impartir","subjuntivo presente","nosotros, nosotras","","impartamos","0"
"impartir","subjuntivo presente","vosotros, vosotras","","impartáis","0"
"impartir","subjuntivo presente","ellos, ellas","","impartan","0"
"impartir","subjuntivo pretérito","tú","variante ‘ra’","impartieras","0"
"impartir","subjuntivo pretérito","tú","variante ‘se’","impartieses","0"
"impartir","subjuntivo pretérito","él, ella","variante ‘ra’","impartiera","0"
"impartir","subjuntivo pretérito","él, ella","variante ‘se’","impartiese","0"
"impartir","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","impartiéramos","0"
"impartir","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","impartiésemos","0"
"impartir","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","impartierais","0"
"impartir","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","impartieseis","0"
"impartir","subjuntivo pretérito","ellos, ellas","variante ‘ra’","impartieran","0"
"impartir","subjuntivo pretérito","ellos, ellas","variante ‘se’","impartiesen","0"
"impartir","subjuntivo futuro","tú","","impartieres","0"
"impartir","subjuntivo futuro","él, ella","","impartiere","0"
"impartir","subjuntivo futuro","nosotros, nosotras","","impartiéremos","0"
"impartir","subjuntivo futuro","vosotros, vosotras","","impartiereis","0"
"impartir","subjuntivo futuro","ellos, ellas","","impartieren","0"
"impartir","imperativo","tú","","imparte","0"
"impartir","imperativo","vos","","impartí","0"
"impartir","imperativo","usted","","imparta","0"
"impartir","imperativo","vosotros, vosotras","","impartid","0"
"impartir","imperativo","ustedes","","impartan","0"
"depositar","infinitivo","impersonal","","depositar","0"
"depositar","gerundio","impersonal","","depositando","0"
"depositar","participio","impersonal","","depositado","0"
"depositar","presente","yo","","deposito","0"
"depositar","presente","tú","","depositas","0"
"depositar","presente","vos","","depositás","0"
"depositar","presente","él, ella","","deposita","0"
"depositar","presente","nosotros, nosotras","","depositamos","0"
"depositar","presente","vosotros, vosotras","","depositáis","0"
"depositar","presente","ellos, ellas","","depositan","0"
"depositar","imperfecto","tú","","depositabas","0"
"depositar","imperfecto","él, ella","","depositaba","0"
"depositar","imperfecto","nosotros, nosotras","","depositábamos","0"
"depositar","imperfecto","vosotros, vosotras","","depositabais","0"
"depositar","imperfecto","ellos, ellas","","depositaban","0"
"depositar","pretérito","yo","","deposité","0"
"depositar","pretérito","tú","","depositaste","0"
"depositar","pretérito","él, ella","","depositó","0"
"depositar","pretérito","nosotros, nosotras","","depositamos","0"
"depositar","pretérito","vosotros, vosotras","","depositasteis","0"
"depositar","pretérito","ellos, ellas","","depositaron","0"
"depositar","futuro","yo","","depositaré","0"
"depositar","futuro","tú","","depositarás","0"
"depositar","futuro","él, ella","","depositará","0"
"depositar","futuro","nosotros, nosotras","","depositaremos","0"
"depositar","futuro","vosotros, vosotras","","depositaréis","0"
"depositar","futuro","ellos, ellas","","depositarán","0"
"depositar","condicional","tú","","depositarías","0"
"depositar","condicional","él, ella","","depositaría","0"
"depositar","condicional","nosotros, nosotras","","depositaríamos","0"
"depositar","condicional","vosotros, vosotras","","depositaríais","0"
"depositar","condicional","ellos, ellas","","depositarían","0"
"depositar","subjuntivo presente","tú","","deposites","0"
"depositar","subjuntivo presente","él, ella","","deposite","0"
"depositar","subjuntivo presente","nosotros, nosotras","","depositemos","0"
"depositar","subjuntivo presente","vosotros, vosotras","","depositéis","0"
"depositar","subjuntivo presente","ellos, ellas","","depositen","0"
"depositar","subjuntivo pretérito","tú","variante ‘ra’","depositaras","0"
"depositar","subjuntivo pretérito","tú","variante ‘se’","depositases","0"
"depositar","subjuntivo pretérito","él, ella","variante ‘ra’","depositara","0"
"depositar","subjuntivo pretérito","él, ella","variante ‘se’","depositase","0"
"depositar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","depositáramos","0"
"depositar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","depositásemos","0"
"depositar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","depositarais","0"
"depositar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","depositaseis","0"
"depositar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","depositaran","0"
"depositar","subjuntivo pretérito","ellos, ellas","variante ‘se’","depositasen","0"
"depositar","subjuntivo futuro","tú","","depositares","0"
"depositar","subjuntivo futuro","él, ella","","depositare","0"
"depositar","subjuntivo futuro","nosotros, nosotras","","depositáremos","0"
"depositar","subjuntivo futuro","vosotros, vosotras","","depositareis","0"
"depositar","subjuntivo futuro","ellos, ellas","","depositaren","0"
"depositar","imperativo","tú","","deposita","0"
"depositar","imperativo","vos","","depositá","0"
"depositar","imperativo","usted","","deposite","0"
"depositar","imperativo","vosotros, vosotras","","depositad","0"
"depositar","imperativo","ustedes","","depositen","0"
"desatar","infinitivo","impersonal","","desatar","0"
"desatar","gerundio","impersonal","","desatando","0"
"desatar","participio","impersonal","","desatado","0"
"desatar","presente","yo","","desato","0"
"desatar","presente","tú","","desatas","0"
"desatar","presente","vos","","desatás","0"
"desatar","presente","él, ella","","desata","0"
"desatar","presente","nosotros, nosotras","","desatamos","0"
"desatar","presente","vosotros, vosotras","","desatáis","0"
"desatar","presente","ellos, ellas","","desatan","0"
"desatar","imperfecto","tú","","desatabas","0"
"desatar","imperfecto","él, ella","","desataba","0"
"desatar","imperfecto","nosotros, nosotras","","desatábamos","0"
"desatar","imperfecto","vosotros, vosotras","","desatabais","0"
"desatar","imperfecto","ellos, ellas","","desataban","0"
"desatar","pretérito","yo","","desaté","0"
"desatar","pretérito","tú","","desataste","0"
"desatar","pretérito","él, ella","","desató","0"
"desatar","pretérito","nosotros, nosotras","","desatamos","0"
"desatar","pretérito","vosotros, vosotras","","desatasteis","0"
"desatar","pretérito","ellos, ellas","","desataron","0"
"desatar","futuro","yo","","desataré","0"
"desatar","futuro","tú","","desatarás","0"
"desatar","futuro","él, ella","","desatará","0"
"desatar","futuro","nosotros, nosotras","","desataremos","0"
"desatar","futuro","vosotros, vosotras","","desataréis","0"
"desatar","futuro","ellos, ellas","","desatarán","0"
"desatar","condicional","tú","","desatarías","0"
"desatar","condicional","él, ella","","desataría","0"
"desatar","condicional","nosotros, nosotras","","desataríamos","0"
"desatar","condicional","vosotros, vosotras","","desataríais","0"
"desatar","condicional","ellos, ellas","","desatarían","0"
"desatar","subjuntivo presente","tú","","desates","0"
"desatar","subjuntivo presente","él, ella","","desate","0"
"desatar","subjuntivo presente","nosotros, nosotras","","desatemos","0"
"desatar","subjuntivo presente","vosotros, vosotras","","desatéis","0"
"desatar","subjuntivo presente","ellos, ellas","","desaten","0"
"desatar","subjuntivo pretérito","tú","variante ‘ra’","desataras","0"
"desatar","subjuntivo pretérito","tú","variante ‘se’","desatases","0"
"desatar","subjuntivo pretérito","él, ella","variante ‘ra’","desatara","0"
"desatar","subjuntivo pretérito","él, ella","variante ‘se’","desatase","0"
"desatar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","desatáramos","0"
"desatar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","desatásemos","0"
"desatar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","desatarais","0"
"desatar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","desataseis","0"
"desatar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","desataran","0"
"desatar","subjuntivo pretérito","ellos, ellas","variante ‘se’","desatasen","0"
"desatar","subjuntivo futuro","tú","","desatares","0"
"desatar","subjuntivo futuro","él, ella","","desatare","0"
"desatar","subjuntivo futuro","nosotros, nosotras","","desatáremos","0"
"desatar","subjuntivo futuro","vosotros, vosotras","","desatareis","0"
"desatar","subjuntivo futuro","ellos, ellas","","desataren","0"
"desatar","imperativo","tú","","desata","0"
"desatar","imperativo","vos","","desatá","0"
"desatar","imperativo","usted","","desate","0"
"desatar","imperativo","vosotros, vosotras","","desatad","0"
"desatar","imperativo","ustedes","","desaten","0"
"reservar","infinitivo","impersonal","","reservar","0"
"reservar","gerundio","impersonal","","reservando","0"
"reservar","participio","impersonal","","reservado","0"
"reservar","presente","yo","","reservo","0"
"reservar","presente","tú","","reservas","0"
"reservar","presente","vos","","reservás","0"
"reservar","presente","él, ella","","reserva","0"
"reservar","presente","nosotros, nosotras","","reservamos","0"
"reservar","presente","vosotros, vosotras","","reserváis","0"
"reservar","presente","ellos, ellas","","reservan","0"
"reservar","imperfecto","tú","","reservabas","0"
"reservar","imperfecto","él, ella","","reservaba","0"
"reservar","imperfecto","nosotros, nosotras","","reservábamos","0"
"reservar","imperfecto","vosotros, vosotras","","reservabais","0"
"reservar","imperfecto","ellos, ellas","","reservaban","0"
"reservar","pretérito","yo","","reservé","0"
"reservar","pretérito","tú","","reservaste","0"
"reservar","pretérito","él, ella","","reservó","0"
"reservar","pretérito","nosotros, nosotras","","reservamos","0"
"reservar","pretérito","vosotros, vosotras","","reservasteis","0"
"reservar","pretérito","ellos, ellas","","reservaron","0"
"reservar","futuro","yo","","reservaré","0"
"reservar","futuro","tú","","reservarás","0"
"reservar","futuro","él, ella","","reservará","0"
"reservar","futuro","nosotros, nosotras","","reservaremos","0"
"reservar","futuro","vosotros, vosotras","","reservaréis","0"
"reservar","futuro","ellos, ellas","","reservarán","0"
"reservar","condicional","tú","","reservarías","0"
"reservar","condicional","él, ella","","reservaría","0"
"reservar","condicional","nosotros, nosotras","","reservaríamos","0"
"reservar","condicional","vosotros, vosotras","","reservaríais","0"
"reservar","condicional","ellos, ellas","","reservarían","0"
"reservar","subjuntivo presente","tú","","reserves","0"
"reservar","subjuntivo presente","él, ella","","reserve","0"
"reservar","subjuntivo presente","nosotros, nosotras","","reservemos","0"
"reservar","subjuntivo presente","vosotros, vosotras","","reservéis","0"
"reservar","subjuntivo presente","ellos, ellas","","reserven","0"
"reservar","subjuntivo pretérito","tú","variante ‘ra’","reservaras","0"
"reservar","subjuntivo pretérito","tú","variante ‘se’","reservases","0"
"reservar","subjuntivo pretérito","él, ella","variante ‘ra’","reservara","0"
"reservar","subjuntivo pretérito","él, ella","variante ‘se’","reservase","0"
"reservar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","reserváramos","0"
"reservar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","reservásemos","0"
"reservar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","reservarais","0"
"reservar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","reservaseis","0"
"reservar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","reservaran","0"
"reservar","subjuntivo pretérito","ellos, ellas","variante ‘se’","reservasen","0"
"reservar","subjuntivo futuro","tú","","reservares","0"
"reservar","subjuntivo futuro","él, ella","","reservare","0"
"reservar","subjuntivo futuro","nosotros, nosotras","","reserváremos","0"
"reservar","subjuntivo futuro","vosotros, vosotras","","reservareis","0"
"reservar","subjuntivo futuro","ellos, ellas","","reservaren","0"
"reservar","imperativo","tú","","reserva","0"
"reservar","imperativo","vos","","reservá","0"
"reservar","imperativo","usted","","reserve","0"
"reservar","imperativo","vosotros, vosotras","","reservad","0"
"reservar","imperativo","ustedes","","reserven","0"
"curar","infinitivo","impersonal","","curar","0"
"curar","gerundio","impersonal","","curando","0"
"curar","participio","impersonal","","curado","0"
"curar","presente","yo","","curo","0"
"curar","presente","tú","","curas","0"
"curar","presente","vos","","curás","0"
"curar","presente","él, ella","","cura","0"
"curar","presente","nosotros, nosotras","","curamos","0"
"curar","presente","vosotros, vosotras","","curáis","0"
"curar","presente","ellos, ellas","","curan","0"
"curar","imperfecto","tú","","curabas","0"
"curar","imperfecto","él, ella","","curaba","0"
"curar","imperfecto","nosotros, nosotras","","curábamos","0"
"curar","imperfecto","vosotros, vosotras","","curabais","0"
"curar","imperfecto","ellos, ellas","","curaban","0"
"curar","pretérito","yo","","curé","0"
"curar","pretérito","tú","","curaste","0"
"curar","pretérito","él, ella","","curó","0"
"curar","pretérito","nosotros, nosotras","","curamos","0"
"curar","pretérito","vosotros, vosotras","","curasteis","0"
"curar","pretérito","ellos, ellas","","curaron","0"
"curar","futuro","yo","","curaré","0"
"curar","futuro","tú","","curarás","0"
"curar","futuro","él, ella","","curará","0"
"curar","futuro","nosotros, nosotras","","curaremos","0"
"curar","futuro","vosotros, vosotras","","curaréis","0"
"curar","futuro","ellos, ellas","","curarán","0"
"curar","condicional","tú","","curarías","0"
"curar","condicional","él, ella","","curaría","0"
"curar","condicional","nosotros, nosotras","","curaríamos","0"
"curar","condicional","vosotros, vosotras","","curaríais","0"
"curar","condicional","ellos, ellas","","curarían","0"
"curar","subjuntivo presente","tú","","cures","0"
"curar","subjuntivo presente","él, ella","","cure","0"
